name,id,comment,time,positive_prob,sentiment,pre_sentiment
在心里的人,96101160,窗外的麻雀在电线杆上多嘴你说这一句很有夏天的感觉手中的铅笔在纸上来来回回我用几行字形容你是我的谁2004我不认识你2019我失去你好多年,2019-12-19 02:24:39,0.674267,2,0.0
你的小鱼干ya,360791240,这么晚了还不睡 今天彻底失眠了 为什么人就要被感情困住呢 有没有人救救我,2019-12-19 02:22:54,0.413723,0,0.0
laoli123654,535181139,各种焦虑不安,2019-12-19 02:22:07,0.59935,2,2.0
y你的魏蓝,1459255276,词 李荣浩曲 李荣浩编曲 李荣浩制作人 李荣浩吉他 李荣浩贝斯 李荣浩和音编写 李荣浩和音 李荣浩录音师 李荣浩混音师 李荣浩母带后期制作人 李荣浩你的钱还是那么难赚哈哈哈哈哈哈哈哈,2019-12-19 02:20:02,0.895641,2,2.0
盛锦鸿,416296553,周杰伦自己写歌？,2019-12-19 02:17:28,0.381481,0,1.0
Emglishhhhhh,275231143,Unchained， 姜戈电影里面的一个插曲，从2.02开始，副歌完全一样,2019-12-19 02:14:59,0.512809,1,0.0
Stephen李沐阳,372462177,跟我很像 呆 你要是她就好了，我立马找她,2019-12-19 02:14:42,0.682534,2,2.0
小13崽子丶,288968378,你回复我一下，我想开心一整天,2019-12-19 02:13:33,0.366593,0,1.0
王小哲_,621574007,能被浩哥翻个牌子，够我吹一辈子了,2019-12-19 02:13:07,0.395031,0,0.0
小13崽子丶,288968378,有喜欢的人真好！加油,2019-12-19 02:11:21,0.963026,2,2.0
蓝调180332,1413975119,加油,2019-12-19 02:10:09,0.576334,2,2.0
夜落听雨方知心头事,315453735,这他么会省钱,2019-12-19 02:09:30,0.498723,1,1.0
铁人喜欢小蜘蛛,1692929460,我不知道怎么跟你解释 但是我看到这两段话 我想到了我前女友 我曾经也把她当做我的世界 可终究没熬过异地,2019-12-19 02:05:10,0.292077,0,0.0
烈酒喂了野马,504916546,你冷漠热情都没关系，我为你做的都是我愿意做的。为的不仅仅是你快乐，更为了我自己能快乐。感动自己，不是哭着笑，就是笑着哭。,2019-12-19 02:04:33,0.951995,2,2.0
Super丿luckyxi,343329194,好听,2019-12-19 02:03:53,0.595459,2,2.0
自挂东南枝-蔡,1682047990,哥哥，好听，小，迷人，懂？,2019-12-19 02:03:42,0.648862,2,2.0
哲止十一二,260890945,胃癌能治好的 上海岳阳医院的一个专家对治胃癌这块很深造 名字我暂时忘记了 你方便的话可以去咨询一下 我下次问到或想起再留言给你,2019-12-19 02:03:06,0.926915,2,2.0
捎着回忆兜风,412456664,我想要当铃声 是要逼我开黑胶吗,2019-12-19 01:58:48,0.353832,0,0.0
喂妖妖灵ma,413167531,听前奏就爱了 色 色 色 ,2019-12-19 01:57:34,0.765724,2,2.0
墨然千城雪,297253456,喜欢的人叫深情，不喜欢的叫舔狗，没毛病吧老哥,2019-12-19 01:54:52,0.52087,1,0.0
流星丶南十字星,11032074,翻我好吗？浩哥哥。,2019-12-19 01:53:46,0.467539,1,2.0
晃动马尾辫,1334441986,心里空荡荡，现在如你意了。,2019-12-19 01:52:30,0.264707,0,0.0
晃动马尾辫,1334441986,你以前就算被她气的锤墙也会耐心的用各种方式道歉哄她。以前你每次都想尽办法希望可以让别人知道你有她。以前你也很很懒，但在她身上从不。以前你好害怕失去她，最爱哭的人是你。以前她好久没找你你会坐立不安的委屈，现在是烦躁。你脾气一直都没有改变过，一如既往的差，可是在她面前不会，以前。,2019-12-19 01:51:54,0.00373112,0,0.0
晃动马尾辫,1334441986,为什么你会变成这样，这个女孩不是你很久很久以前梦寐以求的女孩吗？得到的就不懂珍惜吗？你不是也曾很珍惜她吗？是你自己说要和她一辈子的啊。你自己说你认真思考过了让她做你经历最后的女孩。你承诺了好多东西，你从每个情人节给她写信到如今敷衍的就发一句短长的话。你以前看她的时候眼里是有光的。,2019-12-19 01:51:45,0.00708289,0,0.0
AnTony丿Zr,317165046,吉他 李荣浩贝斯 李荣浩和音编写 李荣浩和音 李荣浩录音师 李荣浩混音师 李荣浩母带后期制作人 李荣浩。。。。。。。,2019-12-19 01:49:45,0.659453,2,2.0
Jasminezhen,1369809098,老大真棒 ,2019-12-19 01:48:51,0.684533,2,2.0
哲止十一二,260890945,你拒不成婚，我生下稼稼。怀胎十月间我和肚子里的他一起为未来奔波未停歇。月子时哭着听你说没办法生活在一起，你害怕。你谈着女友，任“兄弟”中伤我时，我决定起诉。如今我身体抱恙再无助时，你说你看到孩子害怕。我终于知道疼，为稼稼而疼。我亦是麻雀，但因为稼稼我的明天便是涅槃重生。,2019-12-19 01:47:04,0.404264,0,2.0
-久病成衣,1496201595,我总是会笑别人是舔狗，但其实在你面前我也是别人眼中的舔狗，谁有没有心爱的姑娘呢？,2019-12-19 01:45:13,0.173172,0,0.0
进入你的世界只因足够喜欢,2067654798,爱而不得的撕心裂肺你没回我的患得患失没有了联系的人间遗憾随叫随到的难言之隐狠心离开的狼狈不堪放弃你的摧心剖肝,2019-12-19 01:45:11,0.86916,2,2.0
因阙斯汀_,320353704,哦豁,2019-12-19 01:44:56,0.716222,2,2.0
时间出现,330954221,我喜欢你，人间疾苦我也喜欢你，无比欢喜我想念你，苦味汤药我也想念你，人间甘甜我等着你，慢性毒药我等不到你，痛心疾首,2019-12-19 01:44:23,0.879808,2,2.0
进入你的世界只因足够喜欢,2067654798,我很喜欢她，她很爱他,2019-12-19 01:43:58,0.970831,2,2.0
啥都不会十项全不能,1427737174,麻雀虽小 五脏俱全小小的眼睛 大大的才华 可爱 ,2019-12-19 01:41:56,0.937428,2,2.0
傑哥前来听歌,1342368229,单曲循环，大爱 爱心 爱心 爱心 ,2019-12-19 01:41:06,0.915435,2,2.0
摆脱时间,276218857,没有回声的山谷不值得我纵身一跃。,2019-12-19 01:36:26,0.0382223,0,0.0
一只不会发脾气的胖瑾,351852722,曾经太蠢 丢掉了一个爱我的人 希望以后自己别再犯傻了 考研倒计时2天 我会变成优秀的人 希望你和他一直走下去 加油 晚安 好梦 ,2019-12-19 01:35:42,0.245292,0,2.0
露之高兴,1300015984,音乐是另一个世界或者是这个世界的另一面,2019-12-19 01:34:48,0.627818,2,2.0
賅帳号己註銷,1483278705,年紀還小的話就去追吧 年紀大了還是好好考慮一下未來再決定,2019-12-19 01:33:48,0.408704,0,2.0
坤哥_Z6bH,2081573473,好喜欢,2019-12-19 01:33:04,0.833228,2,2.0
三下巴很性感,1676430171,希望你爱的人也爱你,2019-12-19 01:32:20,0.787669,2,2.0
696gk,389227356,没人守你到黄昏 没人等你到天亮 学会给自己一盏明灯 一个人走,2019-12-19 01:31:18,0.412625,0,0.0
仙贝早尼,1530818099,你说你最喜欢听李荣浩的歌 我现在也会听 会不会有一个瞬间和你同一时间听一首歌 我好想你,2019-12-19 01:29:29,0.819616,2,2.0
0_0可乐,1390137224,喜欢一个女生，却不敢表白,2019-12-19 01:29:25,0.403426,0,2.0
光年之外Honey,408208610,全能的音乐人就是 ,2019-12-19 01:28:59,0.57238,2,2.0
光年之外Honey,408208610,全能的音乐人就是 ,2019-12-19 01:28:35,0.57238,2,2.0
唯有璀璨星空,74009067,你是真没记错，只是你只会记，而忽略了...... 多多可怜 ,2019-12-19 01:28:18,0.289009,0,0.0
Superhearo_in_fame,262874553,晚安 ,2019-12-19 01:27:34,0.546278,1,1.0
鼠草不丑陋,534739737,不好意思我也是主观的评价你，也请你别出来丢人现眼了。键盘侠,2019-12-19 01:24:36,0.433276,0,0.0
困得我睁不开眼,471029118,是的，你没记错,2019-12-19 01:24:15,0.423494,0,0.0
Salviohexia_,1367182146,晚安 ,2019-12-19 01:23:01,0.546278,1,1.0
明天也要快乐,386491716,睡了,2019-12-19 01:22:42,0.493892,1,1.0
一个青枕,340245410,你的第八个赞,2019-12-19 01:22:09,0.873086,2,2.0
Killer1130,287678097,我记得原话是燕雀安知鸿鹄之志吧？,2019-12-19 01:22:01,0.322198,0,1.0
XXHFD,1663035773,安 呲牙 ,2019-12-19 01:20:01,0.52499,1,1.0
蹉跎厶,1325027574,麻雀也有明天,2019-12-19 01:18:24,0.674607,2,2.0
喂别让我等太久,1625707077,今晚心情很难过，成年人真的太难了,2019-12-19 01:17:47,0.187066,0,0.0
w苏然w,1498172253,晚安 ,2019-12-19 01:13:58,0.546278,1,1.0
XXHFD,1663035773, 大笑 谢谢,2019-12-19 01:12:52,0.744223,2,2.0
l他城无她,275336454,有人和你谈恋爱，有人和你结婚，这两种是完全不一样的。谈恋爱，是他停下来陪着你，但并没有改变自己的行程，随时都有可能走。而结婚呢，是他放弃了自己的路，愿意和你走同一条路。所以恋爱易，结婚难。爱上你的人，依旧是路人。娶了你的那个人，才叫家人。可是你在哪里呢？ 流泪 ,2019-12-19 01:08:23,0.478573,1,0.0
跛脚赵云,1733241750,你是不是对舔狗这个词有什么误解？,2019-12-19 01:08:20,0.114659,0,0.0
黑粥猪,427876954,她？很爱她？,2019-12-19 01:07:50,0.671314,2,2.0
問枫1,565061603,喜欢你的每一首歌,2019-12-19 01:06:39,0.661671,2,2.0
良洪,2729753,晚安,2019-12-19 01:06:19,0.546278,1,1.0
w苏然w,1498172253,没事 你要相信总会有人想要听你生活的点点滴滴 想要倾听你所有的故事 爱心 ,2019-12-19 01:06:14,0.804893,2,2.0
问路指西,306998931,你们现在管深情的人叫舔狗,2019-12-19 01:04:53,0.281607,0,0.0
困得我睁不开眼,471029118,燕雀也曾有过鸿鹄之志啊,2019-12-19 01:04:40,0.737988,2,2.0
风月乀乀,320314542,你来了,2019-12-19 01:04:38,0.548209,1,0.0
0601Zy,637341641,我们错过了。再也不见！,2019-12-19 01:02:17,0.484809,1,1.0
若白mmm,1858258862,千万不要爱的卑微,2019-12-19 01:01:24,0.34897,0,0.0
呀咻duang,1327608095, 希望一切都变好阴霾散去叭,2019-12-19 01:01:10,0.709933,2,2.0
小阿涛阿a,323992648,是的,2019-12-19 01:01:06,0.631443,2,2.0
木子半平洲,1361825300,总想和世界抗争，还不想被现实驯化变乖,2019-12-19 01:00:43,0.423189,0,1.0
小小小小伟i,585837384,好听,2019-12-19 00:59:57,0.595459,2,2.0
梁志斌的鱼,284985143,飞呀飞,2019-12-19 00:59:06,0.538395,1,1.0
10969Karin,275639527,哈哈哈哈，你也太可爱了吧。,2019-12-19 00:55:57,0.80128,2,2.0
风流烟雨7264,1391537629,在这茫茫评论中，我想对我女朋友说，珍惜彼此，不要让男生消耗太多的精力，男生也需要温暖，男生也需要被爱，希望各位女生们，回头看看一直在身后的他。请你们对号入座。,2019-12-19 00:53:36,0.821045,2,2.0
你的郭倩倩,1757289362,虽然很伤心.但前途更重要！加油！,2019-12-19 00:52:38,0.387036,0,2.0
君艾言,1494583649,还是那个熟悉的全能音乐人 强 强 强 ,2019-12-19 00:52:16,0.781021,2,2.0
政三,477167018,吹爆,2019-12-19 00:52:05,0.601206,2,2.0
风间唯,91816717,兄弟。刚分手的路过，人要往前看，都会越来越好的,2019-12-19 00:51:29,0.901029,2,2.0
你的郭倩倩,1757289362,好好生活认真生活,2019-12-19 00:51:12,0.776578,2,2.0
你的郭倩倩,1757289362,从2017年8月29日到2019年9月24日757天,2019-12-19 00:50:27,0.718685,2,2.0
进入你的世界只因足够喜欢,2067654798,最让我喜欢的女孩，怎么样才能走进你的心。最让我开心的女孩，怎么样才能让你开开心心最让我无能为力的女孩，什么时候才能给你拥抱，给你陪伴，不再无能为力。不是痛着心，张开着双臂。最让我心软的女孩，怎么样才能是结果，是终于我狠下心还是你狠下心。,2019-12-19 00:48:04,0.335928,0,0.0
泓-c,1428256853,我相信总有人偷偷爱着你，你是别人的骄傲，只是不自知而已，你的闪光点，是别人可望而不可及的呀！加油,2019-12-19 00:48:03,0.45059,1,2.0
JcJKa陳,305081960,别失望 加油,2019-12-19 00:47:53,0.120764,0,0.0
执手煮酒1807,1530042181,我被人们称为李荣浩因为我眼也小 多多大笑 ,2019-12-19 00:47:22,0.601215,2,2.0
-Hold_,385170070,加油就完事儿了 调整心态 也就这两天,2019-12-19 00:46:49,0.602764,2,2.0
HazelShieh,56316638,失望,2019-12-19 00:46:24,0.120165,0,0.0
云阿呆,1304546911,你可以看到麻雀，而不只看到大鸟。世间我们懂你的温柔。,2019-12-19 00:46:16,0.688179,2,2.0
RightThurry,1460065462,终于找到一个听这首歌的人了！！！！第一次听 麻雀 就感觉特别熟悉的感觉,2019-12-19 00:43:51,0.923997,2,2.0
200斤的芒果,505845887, 锺意雷啊 小丹丹，你往前走，我一定在你身后，晚安好梦！,2019-12-19 00:43:32,0.423936,0,2.0
鉛滗LOVE橡皮,550120522,嘿嘿 鸟 大笑 大笑 ,2019-12-19 00:42:56,0.844033,2,2.0
RightThurry,1460065462,这首歌和 我们的时光 给我的感觉一样,2019-12-19 00:41:49,0.689278,2,2.0
Celibacy丨Sense,404032574,人间除了人不值得，什么都值得,2019-12-19 00:41:10,0.255287,0,0.0
YUE的世界_,1602820111,这杂乱的生活会好起来的,2019-12-19 00:40:07,0.470186,1,2.0
病名LOVE,409577655,我在枝头度过寒冬，只因你在这个地方,2019-12-19 00:36:47,0.491412,1,1.0
呢喃不细语,381077499,离开了有半个月了吧。昨天是周年，连续一周的梦都是你，可能这种结局并不美好。但是都会远走高飞。麻雀虽小，五脏俱全。愿你飞翔九天。每天都是精彩,2019-12-19 00:35:21,0.923254,2,2.0
三半岁儿,1372925985,可是 我活着也找不到方式,2019-12-19 00:34:35,0.435898,0,0.0
最坏女朋友,1487600143, ,2019-12-19 00:34:18, , ,1.0
Liar_烜,1399835000,求求男神回一哈我 可爱 ,2019-12-19 00:31:27,0.824391,2,2.0
Hero-liu,272710522,赵雷 我们的时光 了解一下一样好听,2019-12-19 00:31:20,0.714749,2,2.0
zyl0530,424245735,加油呐,2019-12-19 00:29:55,0.581258,2,2.0
站在巅峰上的男仔,398454425,浸湿绒毛未褪去，泽袍镣铐锁脑回。,2019-12-19 00:29:34,0.341812,0,0.0
彤彤Mami,644174981,麻雀，也有，明天。尽管渺小，也总能发光发亮，加油，做最棒的自己。,2019-12-19 00:28:52,0.930088,2,2.0
SEVEN_Cholera,402402472,加油哦,2019-12-19 00:28:02,0.794555,2,2.0
花落一季半夏,471136757,最喜欢的歌手，希望回我一下，一个愿望。,2019-12-19 00:27:58,0.962623,2,2.0
只因你实在是实在是太美,643438555,歌手是做慈善的呀，要恰饭嘛 奸笑 ,2019-12-19 00:27:48,0.560533,2,2.0
刚文杰,474931241,我听你的歌三年了 一直很喜欢听你的歌,2019-12-19 00:27:20,0.870186,2,2.0
爱哼歌的毛小喵呀,500133640,陈深陈深陈深,2019-12-19 00:27:04,1,1,1.0
Not404f,467906659,有了,2019-12-19 00:26:43,0.566084,2,2.0
最坏女朋友,1487600143,喜欢玩一云就是因为可以一边听歌一边看评论，一边点赞。但是现在还没个人给我点赞 ,2019-12-19 00:25:53,0.991332,2,2.0
shine_at_night,1547572299,见到第一个会回复很多评论的歌手，李荣浩,2019-12-19 00:25:50,0.491494,1,2.0
阿飞音悦,593221141,在这个听歌付费的年代，免费听你的歌是多大的荣幸,2019-12-19 00:24:20,0.518063,1,2.0
毁态狼,1381509496,谢谢,2019-12-19 00:24:19,0.750819,2,2.0
毁态狼,1381509496,失败了，和我想的一样,2019-12-19 00:23:49,0.110308,0,0.0
甜媛的彩色哈士奇,1480142586,我于2016年八月十号和你相遇，2019年四月三十把你放归人海。994天中的美好，结束了。我们，此生，不会再相见了吧。,2019-12-19 00:23:48,0.469062,1,0.0
我是你的春哥哥啊i,1562191485,我想这里很多人都是为了生存而生活吧,2019-12-19 00:23:00,0.642735,2,2.0
fiona0521521,595333606,真好听，我是第一次听你的歌，很棒！,2019-12-19 00:22:55,0.967844,2,2.0
走机,535649527,敢多于五个字吗,2019-12-19 00:22:37,0.344922,0,0.0
我是你的春哥哥啊i,1562191485,小时候，接触的东西少，你说一始终如一，可奈何长大以后，杂心而乱，烦恼也来了,2019-12-19 00:22:23,0.278435,0,0.0
絮絮儿念叨,542677878,不枉我一看到新歌就点开 果然还是我喜欢的李荣浩的风格 喜欢喜欢,2019-12-19 00:20:37,0.853478,2,2.0
Duck丶Donald,1528816844,注意注意，你是官方,2019-12-19 00:20:35,0.320854,0,0.0
繁星兮若埃土,288968215,随着渐渐成熟，曾经一切对未来的幻想都渐渐忘记，也渐渐变得注重现在。突然间想到，如果一直这样下去的话，就可以在未来的某一天，站在聚光灯下，说出那句“我做梦都没有想到我竟然 ”而你自己，其实为了这一天，努力了很久很久,2019-12-19 00:20:22,0.605345,2,2.0
陈木容土成,259836251,已经单曲循环一整天！！停不下来，天呐！,2019-12-19 00:19:32,0.630514,2,2.0
Susie_苏西嘻,517536196,好好听 流泪 流泪 爱了爱了 ,2019-12-19 00:17:54,0.514382,1,2.0
无人深空r,372091510,快看，活的,2019-12-19 00:17:28,0.725834,2,2.0
第几堹人,1782962602,麻雀小而常被人们忽略，但他也在努力飞翔，终究没有负过自己短暂的一生。 憨笑 ,2019-12-19 00:17:17,0.594671,2,2.0
刘韬韬o,248548759,加油，冲！,2019-12-19 00:15:10,0.55757,2,1.0
桔苦,618200971,千万别为做过的决定后悔,2019-12-19 00:14:45,0.129534,0,0.0
可爱女友一米七_,283645407, ,2019-12-19 00:14:43, , ,1.0
湫莫失椿莫忘,1376665152,不要那么直白啦，人家估计很伤心的,2019-12-19 00:14:05,0.263561,0,0.0
张小北ORZ,1724951142,整挺好 开心 ,2019-12-19 00:13:55,0.866902,2,2.0
湫莫失椿莫忘,1376665152,可能也是为了学习吧。努力啊，学弟，就这170多天了 大一路过 高二跟对象闹掰，也是走不出来。每天活在阴影里，还能天天见。你要相信会过去的。而且，这170天才是最重要的。,2019-12-19 00:13:42,0.503003,1,2.0
张小北ORZ,1724951142,加油,2019-12-19 00:13:23,0.576334,2,2.0
故里有甦甦,2057374930,加油,2019-12-19 00:12:58,0.576334,2,2.0
奶瓶p,1598762078,超级好听鸭！,2019-12-19 00:12:26,0.776959,2,2.0
湫莫失椿莫忘,1376665152,美,2019-12-19 00:12:03,0.729681,2,2.0
那就祝我好运连连,1926259225,散步总会给我一种解压的感觉。塞上耳机，大脑开启放空模式，暂且把那些破破烂烂的烦心事抛在一边。穿行大街小巷的我扮演着世界的旁观者，尽力捕捉人间烟火。柔和的光圈晕染下，我见那热腾腾的小摊小贩忙意正浓，刚刚放学的孩子们嬉戏打闹，挥着肉嘟嘟的小手道别，结束整天忙碌的行人肩膀抖落三两哀愁,2019-12-19 00:11:59,0.911236,2,2.0
北丿思,293868123,我想要个亲笔回复可以嘛 李荣浩 憨笑 ,2019-12-19 00:11:32,0.623467,2,2.0
恰似南方姑娘来,1793186760,麻雀小而常被人们忽略，但他也在努力飞翔，终究没有负过自己短暂的一生。,2019-12-19 00:11:24,0.59205,2,2.0
男孩像你ylm,379449715,如果你再聪明一点，就会知道我同你的彻夜长聊和插科打诨，都是拐着弯的在说爱你。晚安,2019-12-19 00:11:09,0.485704,1,0.0
