name,id,comment,time,positive_prob,sentiment
刀刀无所依,253303080,原来这才是我向往的江湖,2019/12/13 1:32,0.609234,2
风走不进,440883302,武当王也 拜见老天师,2019/12/13 1:29,0.502435,1
辞南尘,1581449946,恩师，你在信中问我敢不敢一起下去喝酒，学生卫敬塘，乐意至极。,2019/12/13 1:26,0.397853,0
满山猴子我腚最红_lGm3,1577896440,徐骁生当是人杰，死亦为鬼雄，笑去酆都招旧部，旌旗百万斩阎王。,2019/12/13 1:23,0.329205,0
小黄冶的唐三彩,1395097835,来嵩山学武功吧,2019/12/13 1:22,0.638827,2
铁血丹心黄金甲,266636703,我居然知道这些评论出自几十年前的倚天屠龙记和几年前的雪中悍刀行。,2019/12/13 1:21,0.176402,0
侵城毁心,540426352,快乐和 只能选一个,2019/12/13 1:20,0.471422,1
丨挚爱丨you丨,565799264,以手足换手足,2019/12/13 1:18,0.441365,0
隐隐仙-姬-,311843180,出山 下山，年末了,2019/12/13 1:18,0.551207,2
忽悠EX,1761249416,金刚芭比,2019/12/13 1:18,0.538347,1
年糕haruka,91991762,微信读书,2019/12/13 1:17,0.636335,2
ydszdlm,568978016,剑来！,2019/12/13 1:14,0.616306,2
乄Mogul乄,1363661600,无论是放假或是上课我都很向往峡谷内的天空还在网吧等我逃课的我的人叫亚索我左手一把疾风剑右手一把无尽刃Ctrl 6叫狗牌EEEEE我E来E去享丝滑一身浪气要超鬼快乐装逼我心愿,2019/12/13 1:14,0.83613,2
丨挚爱丨you丨,565799264,加油,2019/12/13 1:13,0.576334,2
顾秭归,635951912,如果你遇到一个叫小落的先生，请一定要向他讨一杯乌龙茶喝，一定。,2019/12/13 1:13,0.460828,1
第几支香烟,124755825,去年才出山，今年就要迫不及待下山了吗 惊恐 ,2019/12/13 1:13,0.479684,1
诗仙小哥哥170804,547993173,小道洪洗象，千年轮回等一红衣,2019/12/13 1:12,0.657656,2
诗仙小哥哥170804,547993173,雪中悍刀行！,2019/12/13 1:11,0.483691,1
衬己心欢1,246956130,“在老子家乡那边，借人钱财，借你十两就还得还十二三两，我温华的剑，是你教的，我废去全身武功，再还你一条手臂一条腿！”,2019/12/13 1:11,0.208143,0
恶殳,313750305,哪吒,2019/12/13 1:08,0.540492,1
要和舰长睡午觉吗,476958164,道法孜然。。。 多多捂脸 ,2019/12/13 1:08,0.554474,2
liu大伟1,1367256599,去年出山，今年下山，明年闯山,2019/12/13 1:08,0.736931,2
犹怜草木兮,351628463,爱她真是没结果,2019/12/13 1:08,0.659283,2
liu大伟1,1367256599,去年出山，今年下山，明年闯山？,2019/12/13 1:07,0.581157,2
克尔迈灬蓝爵,300106289,还用词功底差，简直了 你是来听歌的还是品鉴诗词的？,2019/12/13 1:07,0.0454209,0
小沐柒ty,483237311,给少爷上酒,2019/12/13 1:07,0.5981,2
我要亲的你喵喵叫,493069369,不瞒你说，听了这个歌我想学太极,2019/12/13 1:04,0.557915,2
不孤单的夜晚,467617304,听这首歌的第一感觉就想到了一人之下的王也,2019/12/13 1:04,0.683093,2
喜欢邹宝玉啊_,589907888,金刚萝莉,2019/12/13 1:03,0.532053,1
我要亲的你喵喵叫,493069369,怎么是军人？,2019/12/13 1:03,0.253809,0
夏轻风_,2041384962,这首歌很符合军人的特点。,2019/12/13 1:02,0.86387,2
dontbesodownplease,305501705,.一部雪中，道尽我辈江湖梦,2019/12/13 1:00,0.498896,1
LeeSin17,259910173,世子白头,2019/12/13 1:00,0.542027,1
猫仙聖,469758940,同城,2019/12/13 1:00,0.523312,1
莫陌漠墨默沫蓦寞秣殁沒末,387334380,江南好，最好是红衣。,2019/12/13 0:59,0.767063,2
MagsWeso,281494831,也总，风里雨里，都在等你,2019/12/13 0:58,0.657124,2
莫陌漠墨默沫蓦寞秣殁沒末,387334380,床甲,2019/12/13 0:57, , 
白欣泽,1601901332,下山 买菜,2019/12/13 0:56,0.533055,1
你可以去了gr,1539185769,山上,2019/12/13 0:55,0.570964,2
大音希声g,327638914,狗急跳墙了吧,2019/12/13 0:55, , 
初代造神师,401693252,我帮你问了，都说用嘴,2019/12/13 0:53,0.610883,2
Contemporarys,585633552,只不过是生活的失败者在网上找自尊罢了，你继续，我屏蔽了,2019/12/13 0:53,0.485611,1
男神朴树,533745562,话不多说，建议MV使用金刚芭比,2019/12/13 0:52,0.457167,1
款丶爷,475039505,江湖百年，佩有木马牛的青年剑神李淳罡，是真风流。白马白衣还太安，皇帝亲迎牵马入宫，那时候的李当心，也是真风流。离远了两禅寺，四下无人处，有白虹掠空,2019/12/13 0:52,0.54041,1
Contemporarys,585633552,是不是你先说我下级人？你不先说我，你以为我愿意说你？,2019/12/13 0:52,0.262412,0
大音希声g,327638914,所谓狗急跳墙，你可别太快跳。不然太无趣了。,2019/12/13 0:52,0.0516023,0
Contemporarys,585633552,我只是觉得一个人挺有优越感还挺好玩的，你很棒,2019/12/13 0:51,0.948621,2
大音希声g,327638914,说这说这，谁的素质高低也一目了然了吧,2019/12/13 0:51,0.206214,0
Contemporarys,585633552,你有多高的文凭？在这里叫？,2019/12/13 0:50,0.245186,0
哦哦哦哦哦oooooo,130385680,“还在南方等我下山的我的人叫小落”这句咋读？,2019/12/13 0:50,0.122531,0
大音希声g,327638914,为你感到悲哀，不会提出自己的观点吗？一直在模仿我的话，步我的后尘。你觉得你这样有优势吗？,2019/12/13 0:50,0.0703775,0
大音希声g,327638914,用你初中语文都没毕业的水平好好组织下语言，别太笑话！,2019/12/13 0:49,0.434177,0
yooheeee,316270770,老道士摸了摸小道士的发髻，背身离去，一声“下山！”硬生生挤出了小道士的眼泪 ,2019/12/13 0:49,0.550137,2
Contemporarys,585633552,低能人，低等人，下等人，我可以这么称呼你吗？,2019/12/13 0:49,0.199748,0
卡卡西先生呦,1374120575,听到老师傅再见这里，有种心酸的感觉，想哭,2019/12/13 0:48,0.435183,0
宁子世丶,613287262,我在收费之前下载了哈哈哈,2019/12/13 0:48,0.605891,2
怠惰书生,517883600,有一说一，真的垃圾，这词功底太差了，我上我都行，可能唱腔独特吧,2019/12/13 0:47,0.114408,0
大音希声g,327638914,下级人想玩陪你,2019/12/13 0:47,0.590806,2
啥子的云,492388714,风紧扯呼,2019/12/13 0:47,0.380618,0
Ero-zzBear,313831339,武当王也拜见老天师,2019/12/13 0:47,0.502435,1
大音希声g,327638914,你可说我这句话那个字有带素质低的？,2019/12/13 0:47,0.287085,0
云村d徐凤年h,479987375,凡夫俗子张之维,2019/12/13 0:47,0.543936,1
椿风十里不及妳,1953007330,这种风格的曲子真的很喜欢 呲牙 ,2019/12/13 0:46,0.739674,2
大音希声g,327638914,下级人就如同你，你看看你是什么人就知道。如果不知道，我告诉你，“废人”。,2019/12/13 0:46,0.188467,0
Contemporarys,585633552,你称大部分人为无脑的音乐聋人 我觉得你自己的素质真的有待提高,2019/12/13 0:46,0.0704672,0
大音希声g,327638914,那是何人素质低？你自己评论被举报还觉得时间光荣的事情？可悲可悲！,2019/12/13 0:45,0.0132097,0
温柔的暴躁豆,103009069,骑牛的下山了！,2019/12/13 0:45,0.615634,2
小姜ur,622105463,蛮好听的，谢谢，,2019/12/13 0:45,0.883956,2
周瑜大人可以睡吗,475349714,这个是最近排行第一的，你的歌单 我翻到了喔,2019/12/13 0:45, , 
aoui__,340643682,三千直撞营何在？,2019/12/13 0:44,0.366196,0
拒新欢,87497608,想到了非主流时代,2019/12/13 0:44,0.491017,1
Contemporarys,585633552,又哑巴了？,2019/12/13 0:44,0.392232,0
妄久K,528647108,不过还是回去听周杰伦喽，怀念周董,2019/12/13 0:44,0.746072,2
妄久K,528647108,有点像周杰伦,2019/12/13 0:43,0.556345,2
难驯服_,1315901175,无论是炎夏或寒冬我都很向往峡谷内的天空还在网吧等我上班的我的人叫亚索我左手一把无尽剑右手一柄多兰剑扫腿这招叫R闪破轻功飞燕我E闪接Q大招现一身正气荡人间除暴安良我心愿老亚索再见,2019/12/13 0:43,0.848104,2
pinkxx-m,2032111933,要唉自己丫,2019/12/13 0:42,0.188839,0
L空人空心,533779084,中午去吃火锅，看见火锅店的墙上提醒，羊是自己养的，菜是自己种的，油是自己榨的，提醒顾客放心使用。买单的时候我，悄悄告诉老板，钱是我自己印的，请放心使用，老板追了我好几条街没追上，真有意思，腿是我自己长得，想往哪里跑就往哪里跑。陌生人，如果你笑了，那我祝你2019年一切顺利,2019/12/13 0:42,0.928962,2
百合春风吹满地,1795828827,我问你，王也，你败过吗？,2019/12/13 0:41,0.153544,0
Contemporarys,585633552,说起素质低，你来告诉告诉我，下级人是什么意思？,2019/12/13 0:41,0.0419522,0
北夺,539638032,晚安，我也睡了,2019/12/13 0:40,0.573847,2
aoui__,340643682,唱与山鬼听,2019/12/13 0:40,0.515716,1
小王同学来听歌,279904473,别闹了，那个剧还不配，只有武当小师叔洪洗象配的上,2019/12/13 0:40,0.23243,0
屋铃什造,1426828992,出山到下山，那过多一下是不是改上山了 多多捂脸 ,2019/12/13 0:38,0.3935,0
小王同学来听歌,279904473,这歌写的就是武当小师叔洪洗象吧,2019/12/13 0:38,0.386057,0
Contemporarys,585633552,手机都不会用了？,2019/12/13 0:38,0.132719,0
Contemporarys,585633552,第一次用网易云？你自己在歌下面评论的东西被举报屏蔽了,2019/12/13 0:37,0.217154,0
四钱二两半,510305589,这个放言要斩断赵氏王朝气运的道人，深呼吸一口，笑道 “徐脂虎，我喜欢你。”“不管你信不信，我已经喜欢你七百年。”“所以这世上再没有人比我喜欢你更久了。”“下辈子，我还喜欢你。年轻道士伸出手，轻声道 “你想去哪里，我陪你。,2019/12/13 0:36,0.267295,0
大音希声g,327638914,哦，那意思是你的评论涉嫌违规脏话咯？那前面说我素质低是不是搬起石头砸自己的脚？,2019/12/13 0:36,0.012929,0
今早真美啊辛虧沒死在昨夜里,1550411318,为了让自己在偌大的城市中不在渺小，为了让城市中千盏万盏的灯火，有一盏可以为自己而亮,2019/12/13 0:35,0.557723,2
1CH3COONA,352310314,武当王也 拜见老天师。,2019/12/13 0:34,0.476064,1
JACKeRBoy,557185939,铁憨憨实锤了,2019/12/13 0:34,0.583442,2
1CH3COONA,352310314,正找这评论呢！,2019/12/13 0:34,0.75155,2
丑八九呀,1309008434,老黄来了,2019/12/13 0:34,0.559097,2
Contemporarys,585633552,涉嫌违规都被举报了，你还在叫唤啥呢？,2019/12/13 0:34,0.205308,0
随便打个昵称都有人抢,264177422,仰不愧于天，俯不怍于人 ,2019/12/13 0:33,0.776189,2
嘶呗呔呜哇哩哒,1772254122,缺了点豪情万丈，多了点儿女情长,2019/12/13 0:33,0.319,0
四钱二两半,510305589,北凉参差百万户，其中多少铁衣裹枯骨？”“功名付与酒一壶，试问帝王将相几抔土？”“山上走兔，林间睡狐，气吞江山如虎。”“珍珠十斛，雪泥红炉，素手蛮腰成孤。”,2019/12/13 0:33,0.0549949,0
亠亠哇,1437249582,春风十里不如下山潇洒,2019/12/13 0:32,0.235298,0
極度冷靜,482229754,最难受的一章 睡了,2019/12/13 0:32,0.228287,0
scp378,1355463497,当洪洗象抛出桃木剑的那一刻，天雷滚滚，声势顿时压过了江涛。似有天人高坐云端，向人间大声怒喝道 “吕洞玄，你大胆！”洪洗象仰头大笑道 “贫道胆大包天已有八百年了！”依然在鞘的桃木剑先是在江面悬停片刻，然后一闪而逝。天上天人顿时噤声！,2019/12/13 0:31,0.485338,1
祖传秘方九制陈皮,1652837875,这歌很是符合许凯的 从前有座灵剑山 多多比耶 多多比耶 ,2019/12/13 0:31,0.907393,2
花樱里奥,560044152,想了,2019/12/13 0:31,0.463309,1
普通上班族被五个不良轮流殴打,448928687,上头了上头了 多多捂脸 ,2019/12/13 0:30,0.611247,2
姐是哥的人,1362504074,明年就归山了,2019/12/13 0:30,0.617858,2
其实需要可有可无的问候,311039047,我虽姓陈 可名知报啊,2019/12/13 0:30,0.322119,0
普通上班族被五个不良轮流殴打,448928687,还很上头,2019/12/13 0:30,0.761349,2
是子陌鸭,1644767892,幸亏长得丑，没经历过各位的爱恨情仇,2019/12/13 0:30,0.0503538,0
是子陌鸭,1644767892,没你我要这盛世又如何,2019/12/13 0:30,0.245945,0
别再遇见橙橙,1721031431,我努力变成一个温柔的人 但是我发现温柔是一种天赋 有的人生来就温柔 我尽量靠近 变得很累 于是我开始对特定的人温柔 他对我好 我就收敛脾气.,2019/12/13 0:29,0.87584,2
-新桐初引-,1841853465,好像王也啊 大哭 ,2019/12/13 0:29,0.600903,2
大音希声g,327638914,评论我一句都没删过，不知是谁刚刚删了好几句？,2019/12/13 0:29,0.032105,0
是子陌鸭,1644767892,希望你别像风在我这里掀起了万般波澜却又跟云去了远方,2019/12/13 0:29,0.336684,0
是子陌鸭,1644767892,你啊 把我所有的快乐都带走了,2019/12/13 0:29,0.638148,2
是子陌鸭,1644767892,你要明白你和这个人已经没有以后了这辈子都没法有了,2019/12/13 0:29,0.0410296,0
四钱二两半,510305589,骑牛的，你若真是真武大帝降世，有本事就下武当上龙虎，这个要是太难为你了，那就给我滚去江南！”见一个女人，比成为那肩扛两道的天下第一都要难吗？”,2019/12/13 0:28,0.0514791,0
大音希声g,327638914,无所谓出不出名，做好自己的事无愧自己所做的事便好。另外，你是何人？为何需要联络你？笑话！,2019/12/13 0:28,0.0648426,0
普通上班族被五个不良轮流殴打,448928687,现在听到这歌满脑子的金刚芭比，好上头 多多笑哭 ,2019/12/13 0:28,0.565843,2
歌行云止,332274811,hhhhhhhh 我们还真是要交,2019/12/13 0:28,0.417059,0
Contemporarys,585633552,行，评论你别删，等你出名了联系我,2019/12/13 0:27,0.280333,0
黑炎魔翼,1686762773,那一声来，让我感觉到了江湖.... 捂脸 ,2019/12/13 0:26, , 
大音希声g,327638914,小弟是对下级人所言，别可误会。,2019/12/13 0:26,0.454185,1
大音希声g,327638914,无脑的音乐聋人居多，我并不在乎。支持与不支持也无妨，理性判断和思考真是这当代年轻人缺乏的东西。不随波逐流，有自己的想法并去实践它。我觉得这就足以。,2019/12/13 0:26,0.235027,0
野丶小马,1431051942,晚安各位！明天见,2019/12/13 0:26,0.369216,0
悄悄吖哈,1981973467,如果可以我只要 一杯清水 一片面包 一枝花如果再奢侈一些 我希望水是你倒的 面包是你切的 花是你送的，致我亲爱的souler,2019/12/13 0:25,0.361696,0
Mr-Apparition,361793356,白衣战黑衣，白头杀白头,2019/12/13 0:25,0.515371,1
Contemporarys,585633552,别称兄道弟咱俩不熟,2019/12/13 0:24,0.21692,0
Contemporarys,585633552,你评论下面骂你的你自己看不见？你能从100个人里边找出一个支持你的不？,2019/12/13 0:24,0.0409683,0
大音希声g,327638914,小弟能说继续说，我看你还能说点啥。,2019/12/13 0:23,0.37502,0
夜未央_i,475840925,我现在一听这歌就想到了陈塘关李靖家那位 多多捂脸 ,2019/12/13 0:23,0.310005,0
云村d徐凤年h,479987375,九九八一在哪里看，找不到了,2019/12/13 0:22,0.388589,0
大音希声g,327638914,看来你连分析事物的能力都没有了。无趣评论铺天盖地，这里也只有你我。谈何第三者？,2019/12/13 0:22,0.0651222,0
君莫笑-三木,249659284,明年必有一首，炸山。,2019/12/13 0:22,0.941503,2
刹那灬澈夜,251679475,且尽兴,2019/12/13 0:22,0.610743,2
与书7,475627239,我也是辅助hhhh,2019/12/13 0:22,0.538693,1
戳戳双下巴,643647500,哈哈哈哈你打错了这首歌叫下山,2019/12/13 0:22,0.644121,2
在场的都是最美的女子,527989981,去年 出山 今年 下山 明年 上山 后年 扒山 大后年 炸山 大大后年 愚公移山 大大大后年 没山 奸笑 笑哭 捂脸 捂脸 捂脸 捂脸 个人感觉 不喜勿喷 ,2019/12/13 0:22,0.418903,0
东百屠夫,292188577,那我9级能说两句吗？这首歌歌词不通，越品味越淡，甚至犯了小学生都不会犯的语病。单纯为了押韵而凑字，不如不填词做纯音乐,2019/12/13 0:21,0.0138752,0
佳佳佳justyou,1539069603,金刚芭比！,2019/12/13 0:21,0.5849,2
张铅华,313378407,天不生我李淳罡，剑道万古如长夜。剑来！,2019/12/13 0:21,0.543606,1
理想食言,1708654685,我有一剑可叫仙人跪，你他娘的跪不跪？,2019/12/13 0:21,0.178653,0
Contemporarys,585633552,那你能解释一下为什么没人支持你的观点呢？,2019/12/13 0:21, , 
大音希声g,327638914,辩驳的对方的观点，而不是自己的观点？你想反驳自己？可笑可笑！不会说能别说了吗？笑话！,2019/12/13 0:21,0.00779356,0
奕詝,116222394,“以前我们商量过，如果一座山绕不过去怎么办？” “把山劈开。” 他们很努力才活成这样子。 拯救世界又怎样，他和她只是梳碧湖砍柴人和小侍女罢了,2019/12/13 0:20,0.0938791,0
都督狗,1482914739,不知道为什么想起喜乐了 想哭,2019/12/13 0:20,0.346448,0
HeartTipsy,124027509,江湖从此去，一蓑烟雨任平生。此生转身后，也无风雨也无晴。,2019/12/13 0:19,0.277652,0
十二先生____,1995433582,在下王也 到,2019/12/13 0:19,0.564731,2
碧麟儿Lydia,381946378,年初听了好多遍的出山，年末又会是好多遍的下山。,2019/12/13 0:19,0.878413,2
大音希声g,327638914,我的观点一一列举在下，只是有些人选择性跳过还是没有分辨能力罢了？,2019/12/13 0:19,0.256307,0
skylemon,428994013,南北，东西,2019/12/13 0:19,0.497581,1
暮月长行,1569436207,被B站王也的视频吸引来的。。。话说那句老师傅再见真的跟王也被逐出武当的片段挺搭的,2019/12/13 0:18,0.393971,0
華貴_,508865046,18岁生日快乐！愿大家永远开心，永远健康快乐！,2019/12/13 0:18,0.722531,2
